A10W  -20.8596  -177.5037  530.2778  0.433634  0.149086  1.146845  6.81
A11  -20.8596  -177.5037  530.2778  0.483890  0.184794  1.429910  7.64
B02  -20.8596  -177.5037  530.2778  0.462914  0.147062  1.200199  6.63
C09W  -20.8596  -177.5037  530.2778  0.508551  0.264666  1.740487  7.82
C10W  -20.8596  -177.5037  530.2778  0.571164  0.181535  1.206598  8.81
S01W  -20.8596  -177.5037  530.2778  0.369372  0.286280  1.952828  5.52
A03  -20.8855  -177.4640  459.8030  0.499744  0.284255  2.869586  8.42
A05  -20.8855  -177.4640  459.8030  0.641525  0.221362  1.722238  11.02
A06W  -20.8855  -177.4640  459.8030  0.600870  0.262939  2.407610  10.44
A08W  -20.8855  -177.4640  459.8030  0.540194  0.293998  2.751378  9.49
A09  -20.8855  -177.4640  459.8030  0.589517  0.281095  2.526811  10.44
A10W  -20.8855  -177.4640  459.8030  0.546248  0.323691  3.047425  9.70
A11  -20.8855  -177.4640  459.8030  0.582218  0.239343  1.963218  10.40
B02  -20.8855  -177.4640  459.8030  0.521219  0.202525  1.877985  8.17
B04W  -20.8855  -177.4640  459.8030  0.555570  0.203853  1.800913  8.98
B05W  -20.8855  -177.4640  459.8030  0.497444  0.236910  2.263469  8.12
B06  -20.8855  -177.4640  459.8030  0.506355  0.233939  2.142102  8.32
B07W  -20.8855  -177.4640  459.8030  0.549761  0.256152  2.204467  9.12
